area,calca,cd34,etv1,fxyd2,mrgprd,nefh,nppb,piezo2,roi,s100b,sstr2,synpr,tmem233,tmem45b,trpa1,trpm8,trpv1,tubb3,x,y,cluster
28.85497681021697,-0.39846944949453267,2.9880790793724903,-1.206577540319165,0.5296483739230162,-0.780194161404198,-0.8669370810931956,-0.5659599026366464,,0017-0333,-1.0968904026688613,-0.5528782580713011,1.9863201046173706,-0.754588494550756,0.1591602004633722,-0.48943483208189387,-0.189069939940592,-0.29899080013292484,,1077.1,333.3667,C3
61.55728386179621,-0.19424428816800926,3.3549664861167035,-0.4760644677481437,1.432079280703528,-0.2802394636357242,-0.7118291581047377,0.4265884446714052,,0018-0334,-0.8314923963024747,0.39228312373100804,1.706727578762601,-0.15852386674261842,0.1669830124105094,0.617776924435665,0.4065284832557173,0.27321340668078925,,1547.5312,334.0625,C3
348.1833868432848,-0.252459883418023,3.536410629271544,-0.25593075153428396,2.758623038071338,0.14863959743424743,-0.7394572704374774,0.8062761562878966,,0019-0338,-0.6569423650748336,0.6498858408174479,2.511323106362611,1.0903761622632477,1.441350685920154,1.0380293592266199,0.24727966659094525,0.30850280067191854,,1424.395,338.5331,C3
277.00777737808295,-0.22475815003356978,3.801972193993514,-0.8693666424742835,1.2563560145498702,-0.6384783594357354,-0.43849230560223906,-0.22632433099001517,,0020-0345,-0.7155164747188226,-0.06698554385001164,0.9821510868588323,-0.6719112065497463,0.09404253434785065,-0.10066707709806837,-0.10962986113238658,-0.23733608584077087,,547.8958,345.1458,C3
155.81687477517164,-0.15222677975372695,3.4229071604614845,-0.8717589280478839,0.7411416667409563,-0.7261019104188359,-0.6353359346644943,-0.5490177902528931,,0021-0345,-0.8511462221628318,-0.35218579274116574,0.9983074946401231,-0.8528622933787414,-0.09089980264482157,-0.5261736747592686,-0.1600053362568713,-0.29442241422317184,,1304.4877,345.5617,C3
63.48094898247734,-0.3324978224659819,3.887307100907911,-1.4275685404673897,0.7734921455428737,-0.6701605807522796,-0.8637037202326189,-0.6881103530693515,,0022-0344,-1.0264573974071949,-0.32061705955133923,0.2548411174349826,-0.8645750187665098,-0.4091328462317284,-0.5767934267776222,-0.2705198051737353,-0.33261560006786905,,882.7424,344.3182,C3
484.7636104116451,-0.36256378483555946,4.188638884329326,-1.082589955082077,1.4844913539525804,-0.5016331379065047,-0.8490046038031751,-0.39667099946104134,,0025-0357,-1.0196784585082648,-0.6562531112479717,2.618528761296512,-0.4656935968408499,0.3848759815441533,-0.39312091199847254,-0.14868393580396538,-0.29274857242222985,,1147.9087,357.4921,C3
159.6642050165339,-0.36700309249827473,3.444952242523965,-0.5395585072518267,1.2982241731550543,-0.7558144609662822,-0.6502396378884175,-0.5886911358939876,,0027-0367,-0.8943479410405251,-0.35938649252895744,0.8149546131802491,-0.4258080847512901,-0.12390969851266559,-0.4009231113757044,-0.22050109687024574,-0.29788107076213455,,767.7771,367.5602,C3
219.29782375764898,-0.2998975426950842,4.109812948052825,-1.168570320485801,3.170661883801164,-0.6517300899842922,-0.8184811435746507,-0.43505430026549063,,0029-0395,-1.000853735951837,-0.15464556508637264,1.5162928422642525,-0.6020863552392072,0.40326090659163366,-0.19413847956968128,-0.15652091363848755,-0.1351300107909904,,678.4737,394.4474,C3
78.87026994792639,-0.287197607619117,3.3522181308111407,-0.7737447290384579,0.6507922477599258,-0.6520851666875648,-0.8129172722726132,-0.3546855790019151,,0030-0394,-0.7312898252796417,0.029528556739149666,0.9676960033876912,-0.8051215403105587,-0.14856340889152225,-0.3125198837081338,-0.1674141939061995,-0.18170165338515373,,1329.1098,393.7683,C3
398.1986799809942,-0.3029931518698512,3.1654658624748198,-0.785740911660556,1.388340188544179,-0.6197262897666705,-0.7877397539346158,0.07413461588060105,,0031-0401,-0.9608732872877707,0.03714646445456037,1.3486049846412282,-0.6968182820187955,0.1883640480943094,-0.15204938018785605,0.010624341997639012,-0.05193729896074896,,349.2005,401.5483,C3
84.64126530996978,-0.3548304315125153,3.4131118113805075,-1.091429247540465,1.4754441861520444,-0.8219123242585269,-0.8667369418377265,-0.4996887627596785,,0032-0398,-1.0308339755033464,-0.4821692404126388,0.9075125818909168,-0.7945046911753885,0.14658970550791361,-0.6225867884779982,-0.22186870301739298,-0.1749877906918727,,442.7045,398.6364,C3
78.87026994792639,-0.40197327086817,3.434064207277104,-1.1325933575375389,2.0143471461299294,-0.5409729568049498,-0.7228812925456357,-0.5115707546761477,,0034-0402,-0.9840643940472686,-0.8523717415197672,1.7066707856433945,-0.5923637411261569,0.40713938827249596,-0.584697919591266,-0.28923817104860294,-0.2674097517891861,,451.37800000000004,402.6951,C3
207.7558330335622,-0.3515420554660593,3.1300839078952327,-0.9018826111604966,1.1502722296192587,-0.7037722754752871,-0.8572992640576117,-0.4841653423430947,,0036-0410,-0.9794091828735673,-0.4361218469198917,1.1083577440664656,-0.7147292834912585,-0.14984087144854616,-0.2793365128963471,-0.16881747673544614,-0.2536121166123608,,476.2222,410.3519,C3
9.618325603405658,-0.3001980322303637,2.8290766023454137,-0.9613624765661045,0.7272374813374296,-0.6060055899873764,-0.8669370810931956,-0.13713613422272666,,0037-0408,-0.9722972434673213,0.5699827966057042,0.8191795273960201,-0.5675574862723468,0.33036652253876503,0.06852936652825146,-0.14943314612805492,-0.13253139451438975,,1937.3,408.3,C3
242.38180520582256,-0.3517631704071142,3.430270312163068,-0.9876573442691533,1.4206869625271772,-0.6156797552614491,-0.8087677183758898,-0.29641200240586696,,0038-0412,-0.9958145548054144,0.07036857720939489,2.1289868893307484,-0.6326832202117454,0.5299009060590939,-0.2879477603615636,-0.0693984559515247,-0.1441280664391476,,2718.3095,412.119,C3
563.6338803595715,-0.2558446429003231,3.9737263740427684,-1.0412520713145237,1.9493460981936448,-0.7575094497573766,-0.7903726970287855,-0.4317773719685275,,0041-0425,-0.9416340130793784,-0.06877799272422563,1.3024815640472,-0.7687209147042607,0.0879647099141741,-0.4088183047860379,-0.14967099067538472,-0.21913652415981108,,583.442,426.0427,C3
61.55728386179621,-0.31472358297350106,3.1677677140425464,-0.7014258782239268,1.8778134545029186,-0.2634905625379529,-0.38104344420462155,-0.3718742650525064,,0042-0425,-0.2856977688830459,0.16532201110635214,1.7437665695496039,0.009969298846841747,0.39539200063470725,0.3707599741087469,-0.15464194171458084,-0.38279386311710045,,1854.375,424.375,C3
169.28253061993956,-0.11645151621383738,3.611969600310958,-0.5832741954454405,2.053899792910652,-0.17251053177485906,-0.7333107715250746,0.3275051394479656,,0044-0453,-0.8277308497555496,0.96646939715282,1.5604655426768321,-0.14644292693397698,0.0597881002156892,0.42888124479730366,0.20786882509837148,0.2390614852947199,,2789.5455,453.0455,C3
171.2061957406207,-0.0265257705710184,3.2742408289680434,-0.8707655213266431,0.8294756642299754,-0.6728538040488011,-0.3451251191564556,-0.12324224412611581,,0045-0474,-0.7484903208718143,-0.3165222410024872,0.9871439428169204,-0.8127400720186205,-0.4174956165792574,-0.24702418619461286,-0.12644547062861458,-0.26158367259253745,,363.7472,474.7697,C3
155.81687477517164,-0.3769135775486277,3.487619695981164,-0.7029898421582419,2.036457505439348,-0.764148714152533,-0.3778189784220658,0.0298049588208122,,0046-0479,-0.6703405385477567,-0.11754496381922924,1.6677526833904646,-0.7045814693922003,0.09200781305856985,-0.11860562608338447,-0.13064342688898845,-0.19966077370244223,,393.2407,478.7593,C3
203.90850279219993,-0.3844938512970956,3.917053679119281,-0.87239899476915,1.2603831527149738,-0.5258654480147601,-0.7277202149889744,-0.26949259034368306,,0047-0482,-0.8239421194937415,-0.16385504378492208,1.0224519781011436,-0.4758326439298874,-0.0934218034661629,-0.44293781553104844,-0.16312109982689388,-0.20564406455995307,,2679.7925,483.5094,C3
240.45814008514142,-0.30518729243877935,3.2721414294056705,-0.7252618470746913,1.9412325447607313,-0.004117080137866179,-0.8267313284389831,-0.019638421677312536,,0048-0483,-0.8902024245208786,0.2461058276097364,1.3859254717582126,-0.32453596849619637,0.4915638596312887,-0.028184427897507202,-6.677040484251936e-05,0.005814867044125881,,2761.58,483.908,C3
198.13750743015655,-0.4602682407124084,3.301671689035977,-0.9647916123035655,0.9017603861612865,-0.6011953055920966,-0.5200290382803006,-0.20888549774118245,,0050-0493,-0.7531115524019121,-0.14291738667664255,0.8656412374392363,-0.7801793968014265,-0.2920606462248669,-0.28719450869344004,-0.2678916229257393,-0.25410224708446,,2608.8107,493.5291,C3
211.60316327492447,-0.26876002330347193,3.054219872190217,-0.7615226405147366,1.6248150753338697,-0.6047862699874587,-0.8058857130971364,-0.005565855010529367,,0051-0494,-0.8740654917735003,0.5615613773259908,1.2510763833669452,-0.534085042012991,0.12204793772426008,0.026260478682429405,-0.048884363744315866,0.05494813493586362,,668.5,493.9455,C3
30.778641930898104,-0.29878062876206385,3.9425626317939195,-0.8281359191985259,0.5660778583549051,-0.7408342438244354,-0.8313567690098217,-0.020102980759761135,,0052-0491,-1.0512999148458309,0.025294668881091668,1.4898939188973293,-0.6146801651340642,-0.15197436561594738,0.3998206094530253,-0.0468626850920113,-0.15449478831127986,,203.875,491.25,C3
359.7253775673716,-0.33118247204739965,4.736701422659622,-0.573980194954298,1.4170488303485833,-0.6219103464698201,-0.17088388334516352,0.627410188951047,,0053-0501,-0.3720026656719818,0.7312877431395265,2.580176120969597,-0.4363810988363564,0.594327162027772,0.45094872885233495,0.015024466123243294,-0.014141766140584962,,1283.6872,501.4572,C3
240.45814008514142,-0.3618834311707755,3.525067770341421,-0.7224814667470201,1.2085675553119026,-0.6290520778979098,-0.14928218637154528,0.27624997852829186,,0054-0501,-0.2163181325730927,0.274537775269688,1.6109249944589923,-0.7674453147462367,0.1022670226660111,-0.14721679026767143,-0.061906352710631024,-0.23240703788551093,,464.50800000000004,500.81199999999995,C3
198.13750743015655,-0.18119283703190375,3.149810498499136,-1.0199068598406313,0.7560832014418418,-0.5127343095541076,-0.8136511162093328,-0.3927651296370713,,0055-0501,-1.0124136107058022,-0.34093663084092396,0.8718736649556624,-0.7797541968154182,0.27820127317410104,-0.3684526948176973,-0.02427934532303201,-0.24152531421550377,,2774.8301,501.3058,C3
234.68714472309804,-0.29192606558936557,4.1815918905539124,-0.99312542558024,1.4429344001366042,-0.7182500255842007,-0.6432481065640346,-0.09296371254468948,,0057-0510,-0.9426058308864431,0.01168132872434308,1.5427954748053792,-0.5723705747737575,0.30640422230675135,0.07538922637005285,-0.16931695028483915,-0.06931381135837293,,430.2787,511.1803,C3
123.11456772359242,-0.2155053401925078,3.6231987533202656,-0.9123061411597556,1.6914166050432227,-0.6110302603167077,-0.615926874423014,-0.2183231941776921,,0058-0520,-0.8293720665416064,0.11462352182792802,1.9984071619441963,-0.7544043873403194,0.6495280311800038,-0.2467793019074451,-0.03571966804960285,-0.13137542641981664,,1637.5469,518.9062,C3
246.22913544718483,-0.05516299024454958,3.5885323140472734,-0.8534779273934457,1.538303848753067,-0.5016398374669437,-0.7295481535222578,-0.15466787928804912,,0059-0520,-0.6456679193271391,0.005979487046885544,1.768651832826365,-0.7064619930416587,0.4329454488960907,-0.039721887604323415,-0.13698198407533158,-0.17833547429375665,,2567.6484,520.9922,C3
284.70243786080744,-0.2855647588236355,4.605346124281542,-0.09585904285713838,1.797178070727869,-0.6424913961387614,-0.8415727661167605,1.5975239061082442,,0060-0523,-0.8964410870865105,0.043559104823517235,1.5137099899733721,0.5242903252211834,0.5289790258633031,0.29536041206989583,-0.007689688146767588,0.24275133545259736,,399.3311,523.7162,C3
176.9771911026641,-0.31264850429591,3.6887432833824976,-0.8256161995265738,0.5419150293642838,-0.7621321464603615,-0.8526293480966689,-0.25568446500075476,,0061-0526,-0.9078106758362953,-0.2627487747760575,1.170299282992597,-0.8193240965442299,-0.4100020475591884,-0.17002202698530947,-0.020687892658349596,-0.017535688466251736,,1181.7717,525.8913,C3
50.01529313770942,-0.1968353017080615,3.181501170624935,-0.706717289535026,0.4100494095753873,-0.44676373791020585,-0.8638593840979836,-0.13383776473734288,,0062-0526,-0.6758894143482344,0.7399563967467183,1.9765047720588154,-0.36726637533750084,0.7730731471330236,-0.19256998021136598,0.08291719215857922,0.3021126090451182,,2687.6923,526.3846,C3
282.7787727401263,-0.4044112048336458,3.2399432406089157,-0.7928685324797214,1.1533657534167392,-0.3582558449491428,-0.6567819677727479,-0.2439061054949858,,0063-0531,-0.8459473366914718,0.29057710226481215,1.2102643540517728,-0.5473977467295524,0.13935953082949895,-0.21045273277682122,0.35586759467443685,-0.04043310448355707,,2778.3979999999997,531.3639,C3
263.542121533315,-0.3524265152302786,3.977229071066912,-0.956459160009076,1.5898378799182835,-0.6800424323999648,-0.5395092591459477,-0.03806712312490083,,0064-0533,-0.5589348790287968,0.160779080338947,1.6627301962397472,-0.6297594223698139,0.09705839955979409,-0.06111981462102273,-0.11939337980028134,-0.21798980380999422,,377.1204,533.281,C3
201.98483767151882,-0.3531125385089358,3.659221343697617,-1.012391144267395,1.6880192860943726,-0.2136056355083509,-0.8326287651668023,-0.25897568742333166,,0065-0542,-1.027636491040242,-0.17760745325087662,2.3315457221467097,-0.3099739648516731,0.5059649452612457,-0.22373848030594953,-0.1358403302481479,-0.22588737783211804,,1086.5,541.6143,C3
175.05352598198297,-0.2980775966417871,3.297309264317863,-0.44748737119279813,2.150295476367717,0.2346083569888881,-0.7438736766748262,0.8219854003374598,,0070-0570,-0.8457876323665345,0.5081742147362448,2.4021148766601597,0.4227288976354038,1.0654079420767568,0.23918891627537114,0.08945791721015298,0.24063360190333935,,2781.1374,570.4121,C3
94.25959091337545,-0.3099157504090279,3.393701378702774,-0.9416217762396388,1.5064609301430716,-0.6467523165780344,-0.8368005567585778,-0.3481924724418477,,0071-0571,-0.9256975602292619,0.2148924937656585,1.626678911873731,-0.5602238823899603,0.0228931378084422,-0.058624474732793995,-0.039739240899479035,-0.07440007097449482,,815.0714,571.7857,C3
340.4887263605603,-0.3012242323414128,3.409090504424841,-0.9500382191898602,1.6481665489811999,-0.6459014724022675,-0.7944199575282692,-0.0580324430759723,,0073-0586,-0.9312906095664243,0.3379379281222855,1.7289287498403307,-0.6590412358392344,0.4146658815852719,0.15732006933374604,0.0209586875791256,0.013444256468308696,,2604.5339,586.2401,C3
169.28253061993956,0.14061444641090623,2.9117075269965174,-0.09848302679137814,0.821625152940321,-0.22428473484828976,-0.7525152449720757,0.2873029111591606,,0074-0590,-0.7678791055120627,1.363311397045686,1.400802799724325,-0.2744588072574744,0.5207281981109774,0.7142024373588082,0.23355603621000687,0.5763914707806811,,2804.875,589.75,C3
200.06117255083768,-0.23172610548373196,3.4433659062628332,-0.2759031502213887,2.5627603762732436,-0.12853461705255081,-0.6786860973990749,0.18159427871372594,,0075-0591,-0.6285149952360115,1.411537543049332,2.2799405309162046,0.46559957663704044,0.9003387081619129,0.8491429789915684,0.33906387740557536,0.3394550023722096,,2789.8942,591.4615,C3
101.95425139609996,-0.35561283822701684,3.277621500125945,-1.0691253840994275,1.8332296636300058,-0.7407538490991661,-0.8271627397229939,-0.5934689473803995,,0076-0591,-1.0143538483555712,0.15540173371630395,0.9910034056569261,-0.6590324688292137,-0.06298658728799145,-0.2981833036049563,-0.22931323734882056,-0.3635493062786466,,1015.0283,590.7264,C3
71.17560946520186,-0.2100965285574755,3.2816511270270383,-0.599568382657397,0.6219020698284838,-0.11784211859173353,-0.7916891685758702,0.4643749657314785,,0079-0601,-0.8027660055999406,0.9049235017563058,0.5937429446039537,-0.5502601755013387,-0.15620184479950128,0.2796506200779169,0.18998291513915888,0.28837046033683267,,2760.3108,601.0405,C3
78.87026994792639,-0.6342913689363974,3.2717254321343945,-0.33577690284008344,0.14747777831928488,-0.4723426596667221,-0.08395228584746044,0.9910527445660511,,0081-0625,-0.8323996527866925,0.6438440519397086,1.0339464115753771,-0.5923637411261569,0.061835991222052696,0.3679236560991454,2.2052278724385093,0.19948113773653484,,2475.9878,625.2805,C3
75.02293970656413,-0.2310003949079625,3.0741239549631985,-0.14566550170605672,3.1938873936052437,-0.5369465209810458,-0.3592327128975134,0.7063995270928913,,0082-0627,0.30167774841418205,1.8433941045712456,1.82360041029191,-0.2267662727444059,0.016657276769772883,0.910243158540483,0.12561028840430633,0.37443922078637165,,2700.2692,627.8333,C3
475.14528480823947,-0.1455366353833515,4.258601305412507,0.37291887284724273,1.4143220836240975,0.038619415903207006,-0.42927700477264524,1.383683786925836,,0083-0660,-0.027112681059192994,3.235137942525867,1.7273286654383324,0.3392406612074715,0.8799783255520236,1.7830820534318503,0.6934165762451104,0.926057947771927,,2701.6984,660.2409,C3
144.27488405108485,-0.31380510552604285,3.0646225772872566,-0.7509021669089343,1.1150097631468983,-0.297825809788384,-0.7020801525938932,-0.18764085354767607,,0084-0676,-0.8187092543787778,0.05697156708918945,1.8026067103138368,-0.19057605537860714,0.24783849043988418,0.037531355494354504,-0.06222744284952656,0.008034325785706432,,2414.3667,676.0067,C3
327.02307051579237,-0.21682069061109027,3.7902743507252366,-0.23628273055207422,2.324451604118579,-0.1638346010062135,-0.7374336401877356,0.890779453385263,,0085-0682,-0.5857278280102829,1.849791292794735,2.4714098898905372,0.3736073404889473,0.8470869571379243,1.200868110789887,0.42699500655346007,0.5490828805144847,,2662.6765,681.3294,C3
200.06117255083768,-0.36365235069921387,4.128962689107228,-0.9066671823076975,1.1513688560193234,-0.5620698726277027,-0.5042046944812201,-0.14139578365563826,,0086-0711,-0.724245845160603,0.17090023562007103,1.3055311076219964,-0.7154174937778902,-0.01521343857041526,-0.11656595695735418,-0.12633844058231614,-0.17183430972987723,,2568.4712,711.8942,C3
182.7481864647075,-0.001794914856121716,3.7077793185160823,-0.768380911989659,1.2786701388998414,0.19582460160688853,-0.6380044580707473,-0.04159062508870203,,0094-0815,-0.44436231672597587,1.1506589711238095,1.5110950372238097,-0.1158241444363868,0.7878429848412968,0.2055746731102132,0.017058037002914327,0.11472555704243084,,834.3421,815.3421,C3
234.68714472309804,-0.11858329103016049,4.028604734069485,-0.7590550529739284,0.6752477574451591,-0.6199540748216003,-0.8185967795889217,-0.26842053092264817,,0095-0819,-0.808637688014653,-0.08711968939398784,2.208889869522523,-0.7354939467254871,0.07647413175949858,-0.14947344547093916,-0.04844435133175541,0.11791602898345255,,1142.7213,819.4344,C3
61.55728386179621,-0.3661072935063092,3.164301070115247,0.4453014407109498,-0.031324192356177144,0.38761961785768745,1.2075641198498952,0.4232364722149697,,0096-0828,0.039235971041313725,1.0538203754798339,2.7546198905121706,0.19215653408876737,1.2164382575814185,1.2135183990928207,0.06833732140725289,0.27899324715365503,,1209.7812,828.7812,C3
348.1833868432848,-0.2433771619931572,3.9326424835315597,-0.020232697944481508,2.5387901978664176,2.0693030819200753,-0.3160826894184018,0.6512920993202991,,0098-0844,0.30856542217264393,0.7779532224509684,2.6296009502757736,1.5476151863922607,2.778333779299602,1.1921638692915688,0.35897146601709273,0.33507157135758825,,1147.9475,844.942,C3
188.5191818267509,-0.3816533747466226,1.4931318721094051,-0.6528850716700002,2.4844553235983327,-0.8381654578838041,-0.8172892031198576,1.0112074616815057,,0437-0788,-0.9704249651047596,-0.21713404135639613,1.1834728173825073,-0.5807956714037315,-0.16188457772069614,-0.27213257513206945,-0.19021159376777566,-0.11497917496639105,,788.2449,437.1735,C3
63.48094898247734,-0.35139464550535626,3.8360423705110107,-1.1870917081894024,2.0679336469763485,-0.6336144785569425,-0.7572296363231228,-0.3112635989186023,,0378-0705,-0.7803632265720475,-0.47045651414837664,1.9234649372518267,-0.6746202126461688,0.1256366856293018,-0.46407225945395947,-0.24889973582144242,-0.22612781919578936,,704.7424,378.5909,C3
100.03058627541884,-0.38545768565553956,4.031095171066857,-1.0258586114795525,1.991006786939357,-0.7611272123944952,-0.8116853039667264,-0.3723030888209204,,0374-0712,-0.8157292396347369,-0.14854196762676344,1.898154960214042,-0.6370185066670234,1.0389960744673568,-0.5144719255939724,-0.11833497156466317,-0.22073638400270024,,712.4038,374.5962,C3
340.4887263605603,-0.3076308960181283,4.203010203394338,-0.9726201206636649,1.7021716943654819,-0.687532540970888,-0.8574905082350597,-0.334427229475761,,0427-0628,-0.9510633641793941,-0.060155695553436354,1.8297933295514968,-0.6753873260229875,0.07277344125925375,-0.5204328431157909,-0.15440409716725081,-0.18352345910220105,,627.6695,427.3079,C3
282.7787727401263,-0.33151697926591844,4.177964394348386,-1.0470271529534574,2.181893876929049,-0.8007953097544568,-0.8404341961300924,-0.25265768390203325,,0414-0640,-0.9580597727973876,-0.14775390820792803,1.3600994181154615,-0.7799952895909898,0.16176121958720968,-0.32748572343529925,-0.16270487186906635,-0.2442626466634532,,640.5748,415.0442,C3
117.34357236154902,-0.36488832652357134,3.6335210322781903,-1.0479655313140466,2.046030757526402,-0.7325267888799409,-0.7817756041216403,-0.5294026763793597,,0404-0649,-1.0375823327230331,-0.2264362329277501,1.5302466647267428,-0.8199334037406744,-0.11783845893753063,-0.65255566554557,-0.13812363790251544,-0.2808004861967216,,649.5656,403.041,C3
330.87040075715464,-0.21884474276382246,2.2829276514629875,-0.9392700378791504,0.6074347519492482,-0.7331431484403389,-0.8078248401056803,-0.2101040719497585,,0416-0305,-0.9943058586294119,-0.4962152406424737,0.554479145103678,-0.8931072528791534,-0.43776381116956736,-0.17801331422984798,-0.22990784871714534,-0.23876948627804154,,305.3488,416.3779,C3
155.81687477517164,0.1949463561577782,1.6774325298603403,-0.7505459306794513,1.789927740103115,-0.6690283550380703,-0.7896255104750345,0.061126961572045585,,0412-0322,-0.9979722621742467,-0.0584096031156238,0.6800462624037226,-0.680231099059471,-0.23479213149064793,0.5070923264369291,-0.0968695011681344,0.5778341189627083,,322.0802,410.7346,C3
236.61080984377918,-0.36970749831579086,1.932868720999455,-1.0384079739376768,1.7357299441350382,-0.5801854840550521,-0.8393134162994661,-0.6928631498359391,,0395-0975,-1.0122437124877839,-0.11620062716356888,1.0120637758184157,-0.5848767145684068,-0.007226005159744186,-0.5242146004619263,-0.19255436255897576,-0.24335636767730767,,975.4837,395.4837,C3
121.19090260291128,-0.36751335774686267,1.7665003189556534,-0.9706477883687231,1.4065716024452595,-0.8012508798643163,-0.8581843243206856,-0.6299439824154067,,0318-0931,-0.9823280342591216,0.10838085505911288,1.0577970523761546,-0.8372482485317241,-0.19391332966587704,-0.4318684257908438,-0.13924150727496618,-0.250551113097931,,931.373,318.7222,C3
92.33592579269431,-0.45233078128992893,2.4178161533317706,-1.1032777224576555,0.16780982454751692,-0.8371404251366206,-0.6580895442418119,-1.0162248594712622,,0351-0892,-0.8552101875378294,-0.6571802399760137,0.25166070275940533,-0.8594244003792988,-0.3371735120917328,-1.004776765520431,-0.41602120700283607,-0.5648634618847516,,892.2083,350.8125,C3
248.15280056786597,-0.4344204710644914,1.8439257310855248,-1.1747856290099494,1.1490125911867513,-0.5238421807621493,-0.8513529044006778,-0.9123423015729902,,0253-0993,-1.1305540355870074,-0.6693101741678954,0.8542850828639414,-0.5219558836492354,0.17120390673552172,-0.8304129534547605,-0.2792368078333784,-0.49326742197926826,,992.6163,252.9884,C3
23.083981448173578,-0.4287111698941794,4.002652050972153,-1.503921838986552,0.0010929731862846794,-0.7478151858019865,-0.875832159114039,-0.9804895454367688,,0263-0999,-1.0442219550831884,-0.9340208781693237,0.04177308829972271,-0.9014359123988988,0.13062800840365368,-0.9854030086242453,-0.302046099922321,-0.6380778571226372,,999.0,263.0,C3
200.06117255083768,-0.3009634301032456,2.0444419624707946,-0.7905399639552968,0.9162536377729565,-0.6387329427324214,-0.8480350402989032,-0.3558076678625981,,0288-0812,-0.9578558949357657,0.4814265509322359,0.9265926006783282,-0.6597776646809804,-0.19502617075936707,-0.2953996822141125,-0.060015488559357844,-0.03223035488446599,,812.8654,288.5481,C3
178.90085622334522,-0.39396210646533897,2.468007610768779,-1.057343522460921,1.1009870235379593,-0.6755939242683966,-0.8576595147174558,-0.6830788208532947,,0285-0785,-1.0645893534592223,-0.08830950459497491,0.9237381291216764,-0.8402772504939051,0.47155247452409144,-0.2504494664138585,-0.17961561918422633,-0.2790989011615099,,784.7796,285.1344,C3
